id,host_id,host_name,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_verifications,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms_text,beds,price,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
1009273703461965150,458855891,Emma,,within a few hours,100%,100%,['phone'],Noord-Oost,Entire condo,Entire home/apt,2,1 bath,1,$166.00 ,1,5,5,5,4,5,4,4
21486402,156070312,Jesse,,within an hour,100%,100%,"['email', 'phone']",De Baarsjes - Oud-West,Private room in townhouse,Private room,2,1 private bath,1,$92.00 ,525,4.7,4.83,4.77,4.93,4.91,4.78,4.61
610660218154192492,52241312,Maria,,N/A,N/A,71%,"['email', 'phone']",De Baarsjes - Oud-West,Entire condo,Entire home/apt,2,1.5 baths,1,$320.00 ,16,5,5,4.94,5,5,4.94,4.75
887643381730941920,36197565,Aleksandra,,within a day,50%,33%,"['email', 'phone']",Centrum-Oost,Entire rental unit,Entire home/apt,2,1.5 baths,2,$300.00 ,2,5,5,5,5,5,5,5
18057193,121548470,Luc,"Open, enthusiastic, adventurous, family man. Life is there to experience. Respectful to others.

Most popular places: Thailand, Italy, Brazil and of course Spain",within a day,70%,33%,"['email', 'phone']",IJburg - Zeeburgereiland,Entire home,Entire home/apt,6,2 baths,5,$240.00 ,1,3,4,2,5,4,4,3
20030484,44826218,Mirjam,,within a day,100%,100%,"['email', 'phone']",Centrum-West,Private room in boat,Private room,2,1 private bath,1,$130.00 ,229,4.93,4.95,4.8,4.98,4.9,4.92,4.7
32879140,156772850,Romy,,within a few hours,100%,100%,"['email', 'phone']",De Baarsjes - Oud-West,Entire condo,Entire home/apt,4,1.5 baths,2,$400.00 ,13,4.85,4.85,4.92,4.92,4.92,4.69,4.46
1019655612354254147,544304693,Andrea,,within an hour,100%,100%,"['email', 'phone']",Centrum-West,Entire rental unit,Entire home/apt,2,1 bath,1,$126.00 ,2,4.5,4,5,5,5,4.5,4.5
8599329,17184413,Samia,,within a few hours,100%,87%,"['email', 'phone', 'work_email']",De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,4,1 bath,2,$396.00 ,10,5,4.9,5,5,5,4.8,4.9
620331219203219729,1409499,Merien,Amsterdam resident,within a day,75%,0%,"['email', 'phone', 'work_email']",Noord-West,Entire home,Entire home/apt,5,1.5 baths,3,$220.00 ,0,,,,,,,
7166473,13594725,Chantal,Family - Traveling - Film - Cooking - Swimming at the back of the house in Amsterdam Canals - Having a wine around the corner - visiting our Farmer market on Saturday ... things we enjoy.... and we love to share.,within a day,100%,28%,"['email', 'phone', 'work_email']",Centrum-West,Entire loft,Entire home/apt,4,1.5 baths,2,$450.00 ,26,4.81,4.88,4.88,4.92,4.85,4.88,4.58
38425685,17458008,Sjoerd,"Hi! Welcome on our page! We are in love with our home and would like to share it with you when we are away for business or holiday. 

I am a entrepeneur and boat lover.

For us, the houseboat is one big adventure! We jumped into it and we are 99% finished on how we would like to have it. However, as some of you boat lovers will know, a boat is never finished! You will always need to upgrade something or when you are less fortunate, repair something. 

BUT 99% of our stay at home we feel like we are on holiday! For example when:
- we shower in bright sunlight or underneath the stars! 
- we feed the swans from our own dining table
- we enjoy our privacy with no one being able to watch you
- we are treated with the brightest sunrise or a colorful sunset!
- we snuggle into our very very comfortable extra large box spring 
- when we jump into the water from our own boat!
- shall I go on? :)

Please share our love for water & respect our way of living: being humble and respectful towards nature and the people around you. And we welcome you to our HIDDEN GEM in Amsterdam! 

Any questions? We are happy to answer you! 

See you soon?

Sjoerd",within an hour,80%,99%,"['email', 'phone']",Westerpark,Private room in houseboat,Private room,2,1.5 baths,1,$147.00 ,130,4.62,4.64,4.52,4.71,4.72,4.77,4.32
18515604,961670,Lisa,"I'm a product designer, 37 years old and work and live in Amsterdam",within a day,75%,29%,"['email', 'phone']",Westerpark,Private room in rental unit,Private room,2,1 shared bath,1,$88.00 ,99,4.92,4.94,4.95,4.94,4.9,4.76,4.8
763639943044521898,22578462,Judith,,within a day,100%,100%,"['email', 'phone']",Oud-Oost,Entire rental unit,Entire home/apt,2,1 bath,1,$230.00 ,8,5,5,5,5,5,4.88,5
9254675,22490099,Viv,"Ciao ! I am Viviana from Italy but I live in Amsterdam with Daniel. I am an italian teacher and tour guide. I love to cook, sing and dance. 
Daniel is a multi instrumentalis jazz musician and composer. We are easy going and social. We love meet new people and travel.",N/A,N/A,N/A,"['email', 'phone']",Oud-Oost,Entire rental unit,Entire home/apt,4,1 bath,1,$52.00 ,0,,,,,,,
856504589571786453,5162106,Anne-Fleur Koning,"I live in Amsterdam, The Netherlands",within an hour,100%,86%,"['email', 'phone']",Noord-West,Entire home,Entire home/apt,4,2.5 baths,6,$356.00 ,4,5,4.75,5,5,5,4.5,4.75
15354556,8553930,Yvon & Jan,.,within a few hours,100%,53%,"['email', 'phone']",Watergraafsmeer,Entire home,Entire home/apt,4,2.5 baths,3,$475.00 ,44,4.91,4.98,4.95,4.98,4.98,4.71,4.67
36469116,274198289,Jonny,,within an hour,90%,100%,"['email', 'phone']",De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,2,1.5 baths,1,$200.00 ,34,4.94,4.91,4.94,4.94,4.97,4.97,4.82
36382742,7155259,Thijs,"Hi there, my name is Thijs. I live together with my girlfriend Roos and we are happy to share our apartment in the center of Amsterdam. Please feel free to contact us if you have any questions regarding the listing or anything else and I will try to get back to you asap. Have a good day! Kind regards, Thijs and Roos",within a few hours,100%,86%,"['email', 'phone']",Centrum-Oost,Entire condo,Entire home/apt,4,1.5 baths,2,$256.00 ,6,5,5,5,5,5,5,4.83
50564592,93677584,Bob & Menno,"We are Bob and Menno, together since 2002. We have traveled the world with a backpack and still love to travel. We also love to meet travelers.  We live in the centre of Amsterdam. After a 3-year construction/restoration we are now settled in our beautiful 400 year old canal house. We created a special place in our house to receive guests.",within an hour,100%,100%,"['email', 'phone', 'work_email']",Centrum-West,Private room in bed and breakfast,Private room,4,2.5 baths,3,$500.00 ,25,5,4.96,5,5,5,5,4.92
6781132,20791600,Isabel,"Welcome in our house!

Amsterdam - Family - Love our garden
",N/A,N/A,100%,"['email', 'phone']",Bos en Lommer,Entire home,Entire home/apt,4,1.5 baths,3,$165.00 ,32,4.5,4.75,4.38,4.58,4.78,4.39,4.23
8660698,45507360,Mike,Amsterdam based artist.,within an hour,100%,100%,"['email', 'phone']",De Pijp - Rivierenbuurt,Private room in condo,Private room,2,1 private bath,1,$117.00 ,445,4.93,4.92,4.98,4.99,4.99,4.95,4.84
20063721,21997322,Joost,I created a new listing for the same apartment! Looking for some reviews? Look at the ones for my other listing!,within an hour,95%,100%,['phone'],Centrum-Oost,Entire rental unit,Entire home/apt,2,1 bath,1,$141.00 ,297,4.76,4.73,4.8,4.5,4.68,4.93,4.62
926870844750443256,12464950,Joeri,,within a few hours,100%,33%,"['email', 'phone', 'work_email']",Noord-West,Entire home,Entire home/apt,4,1.5 baths,3,$285.00 ,2,5,5,5,5,5,5,5
45646849,369786243,Paula,,within an hour,100%,100%,"['email', 'phone']",De Pijp - Rivierenbuurt,Private room in rental unit,Private room,2,1 shared bath,1,$116.00 ,124,4.74,4.75,4.69,4.58,4.81,4.95,4.53
4209897,6558000,Tessy,"Welcome All!

We are Victor and Tessy parents of 3 Kids (12,10,6) Our aim is always to give our guest a unique and unforgetable stay!
We just renovated our 2 floor appartement and we just love the house and we are sure you will too! We will rent the house when we are away, but please let us know if you are interested in a date to stay at our house!",within a day,100%,42%,"['email', 'phone']",Zuid,Entire rental unit,Entire home/apt,4,2 baths,4,$425.00 ,65,4.92,4.92,4.86,4.94,4.98,4.95,4.65
609318141555383601,168891473,Derk,,within an hour,100%,50%,"['email', 'phone']",Centrum-West,Entire condo,Entire home/apt,4,1 bath,2,$450.00 ,4,5,5,4.75,5,4.75,5,5
48220980,510526,Tuhami,"I am an experienced traveler and working in tourism for more than 25 years. Running my own B&B in the heart of sparkling Amsterdam for many years now I still love to explore this fantastic city. Love concerts at Paradiso,  Melkweg, Ziggo Dome the IDFA film festival, Amsterdam Dance Event, Kingsday, cosy bars and fine restaurants. 

Come and let me show you the real Amsterdam!
",within an hour,100%,98%,"['email', 'phone']",Centrum-West,Private room in bed and breakfast,Private room,3,1 private bath,2,$240.00 ,105,4.67,4.7,4.66,4.75,4.74,4.87,4.46
929496432312775414,19556955,Joeri,"Hello I am Joeri!

I work for a creative agency here in Amsterdam. I love my little home near the canals of Amsterdam but I spend a lot of time traveling for work. Therefor I thought why not open my door for more people to have a true Amsterdam Experience.

I love to stroll along the canals of the ""jordaan"" neighborhood, go to the food markets that are there on the weekends, have coffee with dutch apple pie and enjoy lunches and dinners in the many great restaurants.",within a few hours,100%,25%,"['email', 'phone', 'work_email']",Centrum-West,Entire condo,Entire home/apt,4,1.5 baths,2,$450.00 ,9,5,4.89,4.89,5,5,5,5
50165985,22787522,Eric,"Hello I am Eric. I have been living in Amsterdam for over 30 years now and love my city. I am a photographer and do carpentry as well. I like welcoming people in my house. You can ask me for anything and I have lots of insider tips!
",within a few hours,100%,40%,"['email', 'phone']",Westerpark,Entire condo,Entire home/apt,2,1.5 baths,2,$140.00 ,16,4.88,4.81,4.81,5,5,4.75,4.88
10549599,4851247,Patricia,"I am a Dutch girl living between Amsterdam and New York. But to be honest, mostly out of a suitcase. :)

I moved to New York 12 years ago to persue a carreer in the modeling industry which causes me to be on a plane most of the time. 
But definitely not minding it as I suffer from a severe case of Wanderlust

I still visit Amsterdam often as all of my family is there and I love them dearly. 
However.. Whenever I'm not around I gladly open my home up to travelers. 
Same goes for New York actually :)

I love to cook, good food, wine, COFFEE
And everything that involves film, art, nature, fashion and history.

My favorite book is Shantaram.
My favorite movie; too many to name
I religiously go to the cinema every sunday.
(not to mention all the inflight movies)

Music; I could not live in a world without music.
And I enjoy opera and ballet very much. 
Unfortunately I do not go too often. 

As a guest I am very thoughtful, punctual and respectful.
I'd like to say as a host I am the same. 

My life motto is Amor Vincit Omnia
Love conquers all 

xxxxx",within a day,100%,14%,"['email', 'phone']",Centrum-Oost,Entire rental unit,Entire home/apt,2,1 bath,1,$230.00 ,38,4.76,4.92,4.83,4.83,4.97,4.92,4.69
22347011,163402243,Romke,,within a few hours,80%,91%,"['email', 'phone']",Centrum-West,Private room in bed and breakfast,Private room,3,1 private bath,1,$231.00 ,214,4.89,4.92,4.87,4.92,4.94,4.97,4.78
51901956,5235264,Meike,"I'm a mother of two and live in Amsterdam with my kids, husband and cat Sammie. I love films, sports, summer, theatre, journalism, wine and animals. ",N/A,N/A,60%,"['email', 'phone']",Slotervaart,Entire home,Entire home/apt,4,2 baths,3,$299.00 ,5,5,5,5,5,5,4.8,5
31072230,232131139,Rene,,within an hour,100%,100%,"['email', 'phone']",Centrum-West,Private room in townhouse,Private room,3,1.5 baths,2,$273.00 ,106,4.96,4.98,5,4.97,4.96,4.98,4.87
8981648,46926830,Jan,"Warm and open-minded. Happy with my life, my work and with my 13 years old son.
Always ready to offer you a warm welcome in Amsterdam!",within an hour,100%,98%,"['email', 'phone']",Zuid,Private room in guest suite,Private room,2,1 private bath,1,$111.00 ,72,4.89,4.83,4.89,4.96,4.94,4.86,4.74
556483754558547811,57889828,Hella,My name is Hella and I live in our family house with my husband Noud and daughter Noa (4) and son Felix (2). I am an interior designer (Createwow) and did my very best to make our place trendy and cosy. My husband is an entrepeneur and has his own company in the fashion industry. (Stylesearch),N/A,N/A,60%,"['email', 'phone']",Noord-Oost,Entire home,Entire home/apt,6,2 baths,3,$450.00 ,4,5,5,5,5,5,5,4.75
26854143,28011619,Maaike,,N/A,N/A,100%,"['email', 'phone']",Oud-Noord,Entire home,Entire home/apt,4,1.5 baths,2,$195.00 ,4,5,4.75,5,5,5,5,5
744861175026361152,9691940,Nicolaas,,within a day,100%,67%,"['email', 'phone']",Noord-West,Entire home,Entire home/apt,4,2 baths,4,$321.00 ,2,5,5,5,4.5,5,4.5,4.5
32888043,247427991,Rob,,within an hour,100%,100%,"['email', 'phone']",Centrum-West,Private room in condo,Private room,2,1 private bath,1,$140.00 ,344,4.84,4.9,4.73,4.94,4.96,4.93,4.78
52588678,423135929,Angela,,N/A,N/A,100%,"['email', 'phone']",Noord-Oost,Entire condo,Entire home/apt,4,1 bath,2,$250.00 ,8,4.75,4.88,4.63,5,5,5,4.75
811383609255511410,65114499,Kim,,within a day,100%,N/A,"['email', 'phone']",IJburg - Zeeburgereiland,Entire home,Entire home/apt,4,5 baths,4,$888.00 ,0,,,,,,,
54068078,27770592,Tim,I and my wife Elizabeth are experienced Airbnb hosts and also we use Airbnb when we travel. We like and respect people and enjoy our contacts with our guests and hosts,within an hour,100%,43%,"['email', 'phone', 'work_email']",Oud-Noord,Entire condo,Entire home/apt,4,1.5 baths,3,$300.00 ,1,5,5,5,5,5,5,4
17218474,37046826,Lara,"Hi there! I work around the globe, cause I love traveling, photography, music, dance, theatre, film, coaching, meeting people from different cultures and much more. And I really love Amsterdam, especially on the canal! :-) I'm sure you will enjoy it as much. ",within a few hours,100%,83%,"['email', 'phone']",Centrum-West,Entire rental unit,Entire home/apt,2,1 bath,1,$156.00 ,68,4.93,4.96,4.97,4.94,4.99,4.97,4.79
24383671,55294257,Indra,,N/A,N/A,88%,"['email', 'phone']",Noord-West,Entire home,Entire home/apt,4,1.5 baths,3,$125.00 ,37,4.89,4.92,4.86,4.97,4.92,4.7,4.76
799131634455155307,493729292,Riks,"Supercentral located rooms with private en-suite bathrooms, in restored canalhouse on Brouwersgracht in famous Jordan area.",within an hour,100%,100%,"['email', 'phone']",Centrum-West,Room in boutique hotel,Private room,1,1 private bath,1,$111.00 ,60,4.87,4.87,4.89,4.89,4.93,4.93,4.61
861467850158252726,247427991,Rob,,within an hour,100%,100%,"['email', 'phone']",Centrum-West,Private room in rental unit,Private room,2,1 private bath,1,$127.00 ,45,4.87,4.87,4.82,4.89,4.91,4.87,4.82
39798579,132483565,Anna,,within an hour,100%,100%,"['email', 'phone']",Centrum-West,Entire rental unit,Entire home/apt,4,1 bath,2,$241.00 ,154,4.48,4.51,4.65,4.79,4.64,4.9,4.21
665737984357651573,20123845,Janna,,N/A,N/A,75%,['phone'],Noord-West,Entire rental unit,Entire home/apt,2,1 bath,1,$130.00 ,18,5,4.94,4.83,4.94,4.83,4.61,4.61
907992916907020783,518593415,Niek,"I am a local writer and director for tv and theatre, and a born Amsterdammer. I love travelling, reading, movies, theatre, playing the piano, good food & fine friends.",within an hour,100%,89%,"['email', 'phone']",Centrum-West,Entire home,Entire home/apt,2,1 bath,1,$321.00 ,5,4.8,4.8,4.6,5,5,5,4.6
2097548,3188453,Mark,,N/A,N/A,100%,"['email', 'phone']",Noord-West,Entire home,Entire home/apt,4,1 bath,4,$150.00 ,32,4.91,4.81,4.68,4.83,4.83,4.77,4.7
19866276,44413092,Wilma,"I like to cook, dance, hike, read, yoga and above all to socialize :-)
I like being a good host and make people feel welcome",N/A,N/A,100%,"['email', 'phone']",Noord-West,Entire rental unit,Entire home/apt,2,1 bath,1,$170.00 ,37,4.92,4.97,4.97,4.97,4.92,4.35,4.73
8920212,46643228,Laetitia,,within a few hours,100%,50%,"['email', 'phone']",Watergraafsmeer,Entire rental unit,Entire home/apt,4,3 baths,4,$695.00 ,22,4.64,4.73,4.91,4.91,4.95,4.55,4.59
30783775,203731852,Sweets,"SWEETS hotel is a one-of-a-kind hotel located across Amsterdam in 28 different bridge houses. Each bridge house has been transformed into an independent hotel suite that accommodates a maximum of two guests.

For centuries, Amsterdam’s bridge houses accommodated the city’s many bridge keepers who were responsible for opening the impressive structures for passing water traffic. With building dates between 1673 and 2009, the bridge houses carry an extensive history. Visiting them in chronological order is like a journey through time: their various architectural styles reveal how the city developed and grew, when new quarters were built and even how people thought about city development at that time.

With the hotel room interiors, SWEETS hotel offers guests a unique and comfortable living space, while keeping the history of every bridge house in mind. All bridge houses are different, and so are the interiors. Every SWEET accommodates up to two adults and contains a kingsize double bed, a bathroom and coffee and tea facilities.

SWEETS hotel, first initiated in 2012 as an urban space project, is 8 years in the making. Over half of the 28 bridge houses are currently available for reservations, with more coming soon.

SWEETS hotel is an initiative and co-creation of the architecture office Space&Matter (known for De Ceuvel, an ecological hub), project development partner Grayfield and Suzanne Oxenaar and Otto Nan of Seven New Things, founders of Lloyd Hotel & Cultural Embassy (the world’s first 1- to 5-star hotel) and Hotel The Exchange.",within an hour,100%,99%,"['email', 'phone']",Zuid,Private room in serviced apartment,Private room,2,1 private bath,1,$158.00 ,59,4.8,4.85,4.88,4.85,4.9,4.75,4.54
